# lambda = 4.3 um
# Basline       Visbility Dust + Star         Visibility  Star
53	            0.9051926545410095          0.9976462722142485
54	            0.9040273486315614          0.9975591322220684
55	            0.9034523420645558          0.9974719922298882
56	            0.9035309176692183          0.9973798006446065
57	            0.904171067322058           0.9972857147429365
58	            0.9053413473315188          0.9971916288412664
59	            0.9069962322472874          0.9970975429395963
60	            0.9091274254047713          0.9970006906882324
61	            0.9116025402541256          0.9968996647070121
62	            0.9143332665576238          0.9967986387257918
63	            0.917233442612883           0.9966976127445715
64	            0.9202121168123716          0.9965961018548405
65	            0.9231599924937017          0.9964881420535668
66	            0.9259854063481122          0.996380182252293
67	            0.9286056097205986          0.9962722224510191
68	            0.9309283130224308          0.9961642626497454
69	            0.9328534296539384          0.9960511680240077
70	            0.9343622796320833          0.9959362810912445
71	            0.9354150437492882          0.9958213941584811
72	            0.9359851332503627          0.9957065072257179
73	            0.9359812529988457          0.9955887651527292
74	            0.9354868691849003          0.9954669582055835
75	            0.9345215958449761          0.9953451512584376
76	            0.9331176959213879          0.9952233443112917
77	            0.9312812961074265          0.9951009572657015
78	            0.929103521080888           0.9949722378492665
79	            0.9266681801358198          0.9948435184328315
80	            0.9240470883709657          0.9947147990163965
81	            0.9213145248435485          0.9945860795999615
82	            0.9185627913663915          0.9944521455657492
83	            0.9158777876595122          0.9943165216525136
84	            0.9133336499618954          0.9941808977392781
85	            0.9110046790617207          0.9940452738260422
86	            0.9089954581377062          0.9939067081863847
87	            0.9073245889043936          0.9937641881756085
88	            0.9060323812923401          0.9936216681648324
89	            0.9051479872380035          0.9934791481540561
90	            0.9047449809441065          0.9933359538287451
91	            0.9047827800488507          0.9931865465458025
92	            0.9052381446920298          0.9930371392628599
93	            0.9060883943978164          0.9928877319799171
94	            0.9073265202272073          0.9927383246969745
95	            0.9088956427036006          0.9925836265905521
96	            0.9107149885424772          0.9924273412862401
97	            0.9127240868186469          0.9922710559819281
98	            0.9148597667287072          0.9921147706776161
99	            0.9170468748219271          0.9919554594192145
100	            0.9192038067114233          0.9917923057690294
101	            0.9212639651317215          0.9916291521188443
102	            0.9231643007948438          0.9914659984686593
103	            0.9248067925804015          0.9913020774210999
104	            0.9261664456837084          0.9911320655244802
105	            0.9272056086376678          0.9909620536278604
106	            0.9278939155204913          0.9907920417312407
107	            0.9281721044509552          0.990622029834621
108	            0.9280484975275081          0.9904466546429812
109	            0.9275491483255812          0.9902697950225167
110	            0.9266894283816839          0.990092935402052
111	            0.9254779821682088          0.9899160757815876
112	            0.923942983051038           0.9897361084899204
113	            0.9221631918502269          0.9895524120905296
114	            0.9201896837199618          0.9893687156911387
115	            0.9180776408156013          0.9891850192917478
116	            0.9158848362340064          0.9890004637034707
117	            0.9136902641551329          0.9888099418915438
118	            0.9115537238504291          0.9886194200796168
119	            0.9095325879330461          0.9884288982676899
120	            0.9077067419871844          0.9882383764557631
121	            0.9061159995077012          0.9880424227548057
122	            0.9047923712084981          0.987845087317316
123	            0.9037665437402556          0.9876477518798263
124	            0.9030852416907994          0.9874504164423366
125	            0.9027650040436778          0.9872498942767615
126	            0.9027782366695781          0.987045757420343
127	            0.9031153100007788          0.9868416205639244
128	            0.9037652033676571          0.986637483707506
129	            0.9047236725644542          0.9864323973185751
130	            0.9059143760888327          0.986221471668568
131	            0.9072942607814127          0.986010546018561
132	            0.9088154737070574          0.9857996203685541
133	            0.9104317300661655          0.9855886947185469
134	            0.9120715130837433          0.9853722726030356
135	            0.9136797317980959          0.9851545712024985
136	            0.91520440048944            0.9849368698019617
137	            0.9165797214624826          0.9847191684014247
138	            0.9177572742981521          0.9844982040232957
139	            0.9187092779265856          0.9842737403319862
140	            0.9194053983943157          0.9840492766406769
141	            0.9198091715494674          0.9838248129493674
142	            0.9198853293065127          0.9835993109846611
143	            0.9196624427379457          0.9833680988779829
144	            0.9191455890218935          0.9831368867713047
145	            0.9183480058711457          0.9829056746646266
146	            0.9172539018096646          0.9826744625579483
147	            0.915937267043893           0.9824376935633048
148	            0.9144342913312635          0.982199747331223
149	            0.9127857968084946          0.981961801099141
150	            0.9110303080571944          0.9817238548670593
151	            0.909229080156195           0.981482572359696
152	            0.90743415938906            0.9812379067056198
153	            0.905692362658472           0.9809932410515438
154	            0.9040576676601488          0.9807485753974678
155	            0.9025827019801123          0.9805027844848233
156	            0.9012925153670341          0.9802514145244576
157	            0.9002165392830316          0.9800000445640917
158	            0.8993824274050689          0.9797486746037258
159	            0.8988386115176182          0.9794973046433599
160	            0.898556963459643           0.9792403216593581
161	            0.8985359786036082          0.9789822629195207
162	            0.8987668047329685          0.9787242041796834
163	            0.8992613458726282          0.9784661454398461
164	            0.899968460697995           0.9782046802204163
165	            0.9008515003979092          0.9779399486378255
166	            0.9018758721227494          0.9776752170552351
167	            0.9030084005133525          0.9774104854726444
168	            0.9041990888932522          0.9771445435529331
169	            0.9053986135348121          0.976873155472963
170	            0.9065651078398065          0.9766017673929928
171	            0.9076538768764322          0.9763303793130227
172	            0.9086114279272318          0.9760589912330524
173	            0.9094150395070768          0.9757819384094816
174	            0.9100366065525929          0.9755039105848834
175	            0.9104534808300262          0.9752258827602854
176	            0.9106144910918057          0.9749478549356874
177	            0.9105406728858529          0.9746663536590757
178	            0.910232962266403           0.974381703248671
179	            0.9096966607367357          0.974097052838266
180	            0.9089231010086333          0.9738124024278612
181	            0.9079441634339108          0.9735264586570656
182	            0.9067966715061387          0.9732352032244046
183	            0.9055096801978312          0.9729439477917434
184	            0.9041119486206859          0.9726526923590824
185	            0.9026421753164956          0.9723614369264214
186	            0.9011476248725969          0.9720644695707935
187	            0.8996654331331895          0.9717666270827846
188	            0.8982326270951079          0.9714687845947756
189	            0.8969004787967065          0.9711709421067667
190	            0.895690639098728           0.9708695625615062
191	            0.8946295657596829          0.9705651513870126
192	            0.893739130744486           0.9702607402125188
193	            0.8930601515981145          0.9699563290380252
194	            0.8925886295895885          0.9696505436813974
195	            0.8923207350107274          0.969339582589803
196	            0.8922540340862343          0.9690286214982088
197	            0.8923936838628939          0.9687176604066144
198	            0.8927243224363894          0.96840669931502
199	            0.8932097755185817          0.9680899837824051
                                            
                                            
                                            
